id,name,X2019,TRACTCE,BLKGRPCE,TRACT-BG,City,City2,Hood
1500000US060730120032,"Block Group 2, Census Tract 120.03, San Diego County, California",2092,12003,2,12003-2,,,National City
1500000US060730121011,"Block Group 1, Census Tract 121.01, San Diego County, California",2104,12101,1,12101-1,,,National City
1500000US060730121021,"Block Group 1, Census Tract 121.02, San Diego County, California",1949,12102,1,12102-1,,,National City
1500000US060730121022,"Block Group 2, Census Tract 121.02, San Diego County, California",1436,12102,2,12102-2,,,National City
1500000US060730122001,"Block Group 1, Census Tract 122, San Diego County, California",1323,12200,1,12200-1,,,Lincoln Acres
1500000US060730122002,"Block Group 2, Census Tract 122, San Diego County, California",2334,12200,2,12200-2,,,Lincoln Acres
1500000US060730123021,"Block Group 1, Census Tract 123.02, San Diego County, California",1708,12302,1,12302-1,,,Chula Vista
1500000US060730123031,"Block Group 1, Census Tract 123.03, San Diego County, California",2178,12303,1,12303-1,,,Chula Vista
1500000US060730123032,"Block Group 2, Census Tract 123.03, San Diego County, California",1064,12303,2,12303-2,,,Chula Vista
1500000US060730123041,"Block Group 1, Census Tract 123.04, San Diego County, California",834,12304,1,12304-1,,,Chula Vista
1500000US060730123042,"Block Group 2, Census Tract 123.04, San Diego County, California",2862,12304,2,12304-2,,,Chula Vista
1500000US060730124011,"Block Group 1, Census Tract 124.01, San Diego County, California",1307,12401,1,12401-1,,,Chula Vista
1500000US060730124012,"Block Group 2, Census Tract 124.01, San Diego County, California",2232,12401,2,12401-2,,,Chula Vista
1500000US060730124021,"Block Group 1, Census Tract 124.02, San Diego County, California",1337,12402,1,12402-1,,,Chula Vista
1500000US060730124022,"Block Group 2, Census Tract 124.02, San Diego County, California",1274,12402,2,12402-2,,,Chula Vista
1500000US060730124023,"Block Group 3, Census Tract 124.02, San Diego County, California",2496,12402,3,12402-3,,,Chula Vista
1500000US060730125011,"Block Group 1, Census Tract 125.01, San Diego County, California",1793,12501,1,12501-1,,,Chula Vista
1500000US060730125012,"Block Group 2, Census Tract 125.01, San Diego County, California",1490,12501,2,12501-2,,,Chula Vista
1500000US060730125021,"Block Group 1, Census Tract 125.02, San Diego County, California",1481,12502,1,12502-1,,,Chula Vista
1500000US060730125022,"Block Group 2, Census Tract 125.02, San Diego County, California",1422,12502,2,12502-2,,,Chula Vista
1500000US060730125023,"Block Group 3, Census Tract 125.02, San Diego County, California",1427,12502,3,12502-3,,,Chula Vista
1500000US060730126001,"Block Group 1, Census Tract 126, San Diego County, California",1038,12600,1,12600-1,,,Chula Vista
1500000US060730126002,"Block Group 2, Census Tract 126, San Diego County, California",1167,12600,2,12600-2,,,Chula Vista
1500000US060730126003,"Block Group 3, Census Tract 126, San Diego County, California",1708,12600,3,12600-3,,,Chula Vista
1500000US060730126004,"Block Group 4, Census Tract 126, San Diego County, California",885,12600,4,12600-4,,,Chula Vista
1500000US060730127001,"Block Group 1, Census Tract 127, San Diego County, California",3382,12700,1,12700-1,,,Chula Vista
1500000US060730127002,"Block Group 2, Census Tract 127, San Diego County, California",1486,12700,2,12700-2,,,Chula Vista
1500000US060730128001,"Block Group 1, Census Tract 128, San Diego County, California",1233,12800,1,12800-1,,,Chula Vista
1500000US060730128002,"Block Group 2, Census Tract 128, San Diego County, California",1211,12800,2,12800-2,,,Chula Vista
1500000US060730128003,"Block Group 3, Census Tract 128, San Diego County, California",1962,12800,3,12800-3,,,Chula Vista
1500000US060730129001,"Block Group 1, Census Tract 129, San Diego County, California",1492,12900,1,12900-1,,,Chula Vista
1500000US060730129002,"Block Group 2, Census Tract 129, San Diego County, California",726,12900,2,12900-2,,,Chula Vista
1500000US060730129003,"Block Group 3, Census Tract 129, San Diego County, California",1253,12900,3,12900-3,,,Chula Vista
1500000US060730130001,"Block Group 1, Census Tract 130, San Diego County, California",1180,13000,1,13000-1,,,Chula Vista
1500000US060730130002,"Block Group 2, Census Tract 130, San Diego County, California",1687,13000,2,13000-2,,,Chula Vista
1500000US060730130003,"Block Group 3, Census Tract 130, San Diego County, California",1974,13000,3,13000-3,,,Chula Vista
1500000US060730130004,"Block Group 4, Census Tract 130, San Diego County, California",1220,13000,4,13000-4,,,Chula Vista
1500000US060730131021,"Block Group 1, Census Tract 131.02, San Diego County, California",1265,13102,1,13102-1,,,Chula Vista
1500000US060730131022,"Block Group 2, Census Tract 131.02, San Diego County, California",2900,13102,2,13102-2,,,Chula Vista
1500000US060730131023,"Block Group 3, Census Tract 131.02, San Diego County, California",2220,13102,3,13102-3,,,Chula Vista
1500000US060730131031,"Block Group 1, Census Tract 131.03, San Diego County, California",977,13103,1,13103-1,,,Egger Highlands
1500000US060730131032,"Block Group 2, Census Tract 131.03, San Diego County, California",1529,13103,2,13103-2,,,Egger Highlands
1500000US060730131041,"Block Group 1, Census Tract 131.04, San Diego County, California",2335,13104,1,13104-1,,,Chula Vista
1500000US060730131042,"Block Group 2, Census Tract 131.04, San Diego County, California",805,13104,2,13104-2,,,Chula Vista
1500000US060730131043,"Block Group 3, Census Tract 131.04, San Diego County, California",2438,13104,3,13104-3,,,Chula Vista
1500000US060730131044,"Block Group 4, Census Tract 131.04, San Diego County, California",895,13104,4,13104-4,,,Chula Vista
1500000US060730132031,"Block Group 1, Census Tract 132.03, San Diego County, California",967,13203,1,13203-1,,,Chula Vista
1500000US060730132032,"Block Group 2, Census Tract 132.03, San Diego County, California",503,13203,2,13203-2,,,Chula Vista
1500000US060730132033,"Block Group 3, Census Tract 132.03, San Diego County, California",3283,13203,3,13203-3,,,Chula Vista
1500000US060730132034,"Block Group 4, Census Tract 132.03, San Diego County, California",1239,13203,4,13203-4,,,Chula Vista
1500000US060730132041,"Block Group 1, Census Tract 132.04, San Diego County, California",1543,13204,1,13204-1,,,Chula Vista
1500000US060730132042,"Block Group 2, Census Tract 132.04, San Diego County, California",1165,13204,2,13204-2,,,Chula Vista
1500000US060730132043,"Block Group 3, Census Tract 132.04, San Diego County, California",1262,13204,3,13204-3,,,Chula Vista
1500000US060730132051,"Block Group 1, Census Tract 132.05, San Diego County, California",2431,13205,1,13205-1,San Diego,,Palm City/Chula Vista
1500000US060730132061,"Block Group 1, Census Tract 132.06, San Diego County, California",3383,13206,1,13206-1,,,Chula Vista
1500000US060730132062,"Block Group 2, Census Tract 132.06, San Diego County, California",1602,13206,2,13206-2,San Diego,,Chula Vista
1500000US060730132063,"Block Group 3, Census Tract 132.06, San Diego County, California",2200,13206,3,13206-3,,,Chula Vista
1500000US060730133011,"Block Group 1, Census Tract 133.01, San Diego County, California",2951,13301,1,13301-1,,,Chula Vista
1500000US060730133012,"Block Group 2, Census Tract 133.01, San Diego County, California",2254,13301,2,13301-2,,,Chula Vista
1500000US060730133021,"Block Group 1, Census Tract 133.02, San Diego County, California",2113,13302,1,13302-1,,,Chula Vista
1500000US060730133022,"Block Group 2, Census Tract 133.02, San Diego County, California",2660,13302,2,13302-2,,,Chula Vista
1500000US060730133031,"Block Group 1, Census Tract 133.03, San Diego County, California",2879,13303,1,13303-1,,,Chula Vista
1500000US060730133032,"Block Group 2, Census Tract 133.03, San Diego County, California",946,13303,2,13303-2,,,Chula Vista
1500000US060730133033,"Block Group 3, Census Tract 133.03, San Diego County, California",1286,13303,3,13303-3,,,Chula Vista
1500000US060730133061,"Block Group 1, Census Tract 133.06, San Diego County, California",2299,13306,1,13306-1,,,Chula Vista
1500000US060730133062,"Block Group 2, Census Tract 133.06, San Diego County, California",2218,13306,2,13306-2,,,Chula Vista
1500000US060730133071,"Block Group 1, Census Tract 133.07, San Diego County, California",2266,13307,1,13307-1,,,Chula Vista
1500000US060730133072,"Block Group 2, Census Tract 133.07, San Diego County, California",2514,13307,2,13307-2,,,Chula Vista
1500000US060730133081,"Block Group 1, Census Tract 133.08, San Diego County, California",2522,13308,1,13308-1,San Diego,,Chula Vista
1500000US060730133082,"Block Group 2, Census Tract 133.08, San Diego County, California",1147,13308,2,13308-2,San Diego,,Chula Vista
1500000US060730133091,"Block Group 1, Census Tract 133.09, San Diego County, California",1954,13309,1,13309-1,,,Chula Vista
1500000US060730133092,"Block Group 2, Census Tract 133.09, San Diego County, California",749,13309,2,13309-2,,,Chula Vista
1500000US060730133093,"Block Group 3, Census Tract 133.09, San Diego County, California",837,13309,3,13309-3,,,Chula Vista
1500000US060730133094,"Block Group 4, Census Tract 133.09, San Diego County, California",1620,13309,4,13309-4,,,Chula Vista
1500000US060730133095,"Block Group 5, Census Tract 133.09, San Diego County, California",1573,13309,5,13309-5,,,Chula Vista
1500000US060730133101,"Block Group 1, Census Tract 133.1, San Diego County, California",11815,13310,1,13310-1,,,Chula Vista
1500000US060730133102,"Block Group 2, Census Tract 133.1, San Diego County, California",19303,13310,2,13310-2,,,Chula Vista
1500000US060730133111,"Block Group 1, Census Tract 133.11, San Diego County, California",5065,13311,1,13311-1,,,Chula Vista
1500000US060730133112,"Block Group 2, Census Tract 133.11, San Diego County, California",2661,13311,2,13311-2,,,Chula Vista
1500000US060730133113,"Block Group 3, Census Tract 133.11, San Diego County, California",1059,13311,3,13311-3,,,Chula Vista
1500000US060730133114,"Block Group 4, Census Tract 133.11, San Diego County, California",2351,13311,4,13311-4,,,Chula Vista
1500000US060730133121,"Block Group 1, Census Tract 133.12, San Diego County, California",2549,13312,1,13312-1,,,Chula Vista
1500000US060730133131,"Block Group 1, Census Tract 133.13, San Diego County, California",19689,13313,1,13313-1,,,Chula Vista
1500000US060730133141,"Block Group 1, Census Tract 133.14, San Diego County, California",22349,13314,1,13314-1,San Diego,,Chula Vista
1500000US060730134011,"Block Group 1, Census Tract 134.01, San Diego County, California",1974,13401,1,13401-1,,,Chula Vista
1500000US060730134012,"Block Group 2, Census Tract 134.01, San Diego County, California",2400,13401,2,13401-2,,,Chula Vista
1500000US060730134091,"Block Group 1, Census Tract 134.09, San Diego County, California",1414,13409,1,13409-1,,,Chula Vista
1500000US060730134092,"Block Group 2, Census Tract 134.09, San Diego County, California",2283,13409,2,13409-2,,,Chula Vista
1500000US060730134093,"Block Group 3, Census Tract 134.09, San Diego County, California",1724,13409,3,13409-3,,,Chula Vista
1500000US060730134101,"Block Group 1, Census Tract 134.10, San Diego County, California",5125,13410,1,13410-1,,,Bonita
1500000US060730134102,"Block Group 2, Census Tract 134.10, San Diego County, California",1059,13410,2,13410-2,,,Bonita
1500000US060730134103,"Block Group 3, Census Tract 134.10, San Diego County, California",1643,13410,3,13410-3,,,Bonita
1500000US060730134111,"Block Group 1, Census Tract 134.11, San Diego County, California",2026,13411,1,13411-1,,,Chula Vista/Bonita
1500000US060730134112,"Block Group 2, Census Tract 134.11, San Diego County, California",1165,13411,2,13411-2,,,Chula Vista/Bonita
1500000US060730134113,"Block Group 3, Census Tract 134.11, San Diego County, California",870,13411,3,13411-3,,,Chula Vista/Bonita
1500000US060730134114,"Block Group 4, Census Tract 134.11, San Diego County, California",1099,13411,4,13411-4,,,Chula Vista/Bonita
1500000US060730134121,"Block Group 1, Census Tract 134.12, San Diego County, California",2423,13412,1,13412-1,,,Chula Vista/Bonita
1500000US060730134122,"Block Group 2, Census Tract 134.12, San Diego County, California",2268,13412,2,13412-2,,,Chula Vista/Bonita
1500000US060730134141,"Block Group 1, Census Tract 134.14, San Diego County, California",2863,13414,1,13414-1,,,Chula Vista
1500000US060730134142,"Block Group 2, Census Tract 134.14, San Diego County, California",2157,13414,2,13414-2,,,Chula Vista
1500000US060730134143,"Block Group 3, Census Tract 134.14, San Diego County, California",695,13414,3,13414-3,,,Chula Vista
1500000US060730134144,"Block Group 4, Census Tract 134.14, San Diego County, California",1713,13414,4,13414-4,,,Chula Vista
1500000US060730134151,"Block Group 1, Census Tract 134.15, San Diego County, California",1302,13415,1,13415-1,,,Chula Vista
1500000US060730134161,"Block Group 1, Census Tract 134.16, San Diego County, California",1519,13416,1,13416-1,,,Chula Vista
1500000US060730134162,"Block Group 2, Census Tract 134.16, San Diego County, California",2742,13416,2,13416-2,,,Chula Vista
1500000US060730134171,"Block Group 1, Census Tract 134.17, San Diego County, California",2071,13417,1,13417-1,,,Chula Vista/Bonita/Chula Vista
1500000US060730134181,"Block Group 1, Census Tract 134.18, San Diego County, California",1634,13418,1,13418-1,,,Chula Vista
1500000US060730134182,"Block Group 2, Census Tract 134.18, San Diego County, California",2784,13418,2,13418-2,,,Chula Vista
1500000US060730134183,"Block Group 3, Census Tract 134.18, San Diego County, California",1322,13418,3,13418-3,,,Chula Vista
1500000US060730134184,"Block Group 4, Census Tract 134.18, San Diego County, California",958,13418,4,13418-4,,,Chula Vista
1500000US060730134191,"Block Group 1, Census Tract 134.19, San Diego County, California",7724,13419,1,13419-1,San Diego,,Chula Vista
1500000US060730134192,"Block Group 2, Census Tract 134.19, San Diego County, California",1152,13419,2,13419-2,,,Chula Vista
1500000US060730134201,"Block Group 1, Census Tract 134.20, San Diego County, California",1279,13420,1,13420-1,,,Chula Vista
1500000US060730134202,"Block Group 2, Census Tract 134.20, San Diego County, California",2189,13420,2,13420-2,,,Chula Vista
1500000US060730134211,"Block Group 1, Census Tract 134.21, San Diego County, California",824,13421,1,13421-1,,,Chula Vista
1500000US060730134212,"Block Group 2, Census Tract 134.21, San Diego County, California",2499,13421,2,13421-2,,,Chula Vista
1500000US060730134213,"Block Group 3, Census Tract 134.21, San Diego County, California",1165,13421,3,13421-3,,,Chula Vista
1500000US060730135031,"Block Group 1, Census Tract 135.03, San Diego County, California",2218,13503,1,13503-1,,,Spring Valley
1500000US060730135032,"Block Group 2, Census Tract 135.03, San Diego County, California",2108,13503,2,13503-2,,,Spring Valley
1500000US060730135033,"Block Group 3, Census Tract 135.03, San Diego County, California",1939,13503,3,13503-3,,,Spring Valley
1500000US060730135041,"Block Group 1, Census Tract 135.04, San Diego County, California",909,13504,1,13504-1,,,Spring Valley
1500000US060730135042,"Block Group 2, Census Tract 135.04, San Diego County, California",644,13504,2,13504-2,,,Spring Valley
1500000US060730135043,"Block Group 3, Census Tract 135.04, San Diego County, California",2236,13504,3,13504-3,,,Spring Valley
1500000US060730135051,"Block Group 1, Census Tract 135.05, San Diego County, California",2342,13505,1,13505-1,,,Spring Valley
1500000US060730135052,"Block Group 2, Census Tract 135.05, San Diego County, California",2852,13505,2,13505-2,,,Spring Valley
1500000US060730135053,"Block Group 3, Census Tract 135.05, San Diego County, California",482,13505,3,13505-3,,,Spring Valley
1500000US060730135061,"Block Group 1, Census Tract 135.06, San Diego County, California",4103,13506,1,13506-1,,,Spring Valley/Bonita
1500000US060730136011,"Block Group 1, Census Tract 136.01, San Diego County, California",662,13601,1,13601-1,,,Spring Valley
1500000US060730136012,"Block Group 2, Census Tract 136.01, San Diego County, California",1839,13601,2,13601-2,,,Spring Valley
1500000US060730136013,"Block Group 3, Census Tract 136.01, San Diego County, California",2000,13601,3,13601-3,,,Spring Valley
1500000US060730136014,"Block Group 4, Census Tract 136.01, San Diego County, California",1298,13601,4,13601-4,,,Spring Valley
1500000US060730136041,"Block Group 1, Census Tract 136.04, San Diego County, California",1091,13604,1,13604-1,,,El Cajon
1500000US060730136042,"Block Group 2, Census Tract 136.04, San Diego County, California",487,13604,2,13604-2,,,El Cajon
1500000US060730136043,"Block Group 3, Census Tract 136.04, San Diego County, California",2694,13604,3,13604-3,,,El Cajon
1500000US060730136044,"Block Group 4, Census Tract 136.04, San Diego County, California",2364,13604,4,13604-4,,,El Cajon
1500000US060730136051,"Block Group 1, Census Tract 136.05, San Diego County, California",3393,13605,1,13605-1,,,El Cajon
1500000US060730136052,"Block Group 2, Census Tract 136.05, San Diego County, California",1445,13605,2,13605-2,,,El Cajon
1500000US060730136053,"Block Group 3, Census Tract 136.05, San Diego County, California",1389,13605,3,13605-3,,,El Cajon
1500000US060730136061,"Block Group 1, Census Tract 136.06, San Diego County, California",846,13606,1,13606-1,,,Spring Valley
1500000US060730136062,"Block Group 2, Census Tract 136.06, San Diego County, California",1576,13606,2,13606-2,,,Spring Valley
1500000US060730136063,"Block Group 3, Census Tract 136.06, San Diego County, California",2632,13606,3,13606-3,,,Spring Valley
1500000US060730136064,"Block Group 4, Census Tract 136.06, San Diego County, California",1426,13606,4,13606-4,,,Spring Valley
1500000US060730137011,"Block Group 1, Census Tract 137.01, San Diego County, California",1565,13701,1,13701-1,,,Spring Valley
1500000US060730137012,"Block Group 2, Census Tract 137.01, San Diego County, California",868,13701,2,13701-2,,,Spring Valley
1500000US060730137021,"Block Group 1, Census Tract 137.02, San Diego County, California",2544,13702,1,13702-1,,,Spring Valley
1500000US060730137022,"Block Group 2, Census Tract 137.02, San Diego County, California",1655,13702,2,13702-2,,,Spring Valley
1500000US060730137023,"Block Group 3, Census Tract 137.02, San Diego County, California",1329,13702,3,13702-3,,,Spring Valley
1500000US060730138011,"Block Group 1, Census Tract 138.01, San Diego County, California",2372,13801,1,13801-1,,,Spring Valley
1500000US060730138012,"Block Group 2, Census Tract 138.01, San Diego County, California",1102,13801,2,13801-2,,,Spring Valley
1500000US060730138013,"Block Group 3, Census Tract 138.01, San Diego County, California",1472,13801,3,13801-3,,,Spring Valley
1500000US060730138021,"Block Group 1, Census Tract 138.02, San Diego County, California",1904,13802,1,13802-1,,,Spring Valley
1500000US060730138022,"Block Group 2, Census Tract 138.02, San Diego County, California",1619,13802,2,13802-2,,,Spring Valley
1500000US060730139031,"Block Group 1, Census Tract 139.03, San Diego County, California",1550,13903,1,13903-1,,,Spring Valley/Bonita
1500000US060730139032,"Block Group 2, Census Tract 139.03, San Diego County, California",2749,13903,2,13903-2,,,Spring Valley/Bonita
1500000US060730139051,"Block Group 1, Census Tract 139.05, San Diego County, California",2269,13905,1,13905-1,,,Spring Valley
1500000US060730139052,"Block Group 2, Census Tract 139.05, San Diego County, California",769,13905,2,13905-2,,,Spring Valley
1500000US060730139053,"Block Group 3, Census Tract 139.05, San Diego County, California",859,13905,3,13905-3,,,Spring Valley
1500000US060730139061,"Block Group 1, Census Tract 139.06, San Diego County, California",4288,13906,1,13906-1,,,Spring Valley
1500000US060730139062,"Block Group 2, Census Tract 139.06, San Diego County, California",1003,13906,2,13906-2,,,Spring Valley
1500000US060730139071,"Block Group 1, Census Tract 139.07, San Diego County, California",1987,13907,1,13907-1,,,Spring Valley
1500000US060730139072,"Block Group 2, Census Tract 139.07, San Diego County, California",2683,13907,2,13907-2,,,Spring Valley
1500000US060730139081,"Block Group 1, Census Tract 139.08, San Diego County, California",1066,13908,1,13908-1,,,Spring Valley
1500000US060730139082,"Block Group 2, Census Tract 139.08, San Diego County, California",3054,13908,2,13908-2,,,Spring Valley
1500000US060730139091,"Block Group 1, Census Tract 139.09, San Diego County, California",2157,13909,1,13909-1,,,Spring Valley
1500000US060730139092,"Block Group 2, Census Tract 139.09, San Diego County, California",2911,13909,2,13909-2,,,Spring Valley
1500000US060730140011,"Block Group 1, Census Tract 140.01, San Diego County, California",959,14001,1,14001-1,,,Lemon Grove
1500000US060730140012,"Block Group 2, Census Tract 140.01, San Diego County, California",1104,14001,2,14001-2,,,Lemon Grove
1500000US060730140013,"Block Group 3, Census Tract 140.01, San Diego County, California",1111,14001,3,14001-3,,,Lemon Grove
1500000US060730140014,"Block Group 4, Census Tract 140.01, San Diego County, California",1326,14001,4,14001-4,,,Lemon Grove
1500000US060730140021,"Block Group 1, Census Tract 140.02, San Diego County, California",2279,14002,1,14002-1,,,Lemon Grove
1500000US060730140022,"Block Group 2, Census Tract 140.02, San Diego County, California",2772,14002,2,14002-2,,,Lemon Grove
1500000US060730141011,"Block Group 1, Census Tract 141.01, San Diego County, California",1797,14101,1,14101-1,,,Lemon Grove
1500000US060730141012,"Block Group 2, Census Tract 141.01, San Diego County, California",1573,14101,2,14101-2,,,Lemon Grove
1500000US060730141021,"Block Group 1, Census Tract 141.02, San Diego County, California",2480,14102,1,14102-1,San Diego,San Diego,Jamacha Lomita
1500000US060730141022,"Block Group 2, Census Tract 141.02, San Diego County, California",1718,14102,2,14102-2,San Diego,San Diego,Jamacha Lomita
1500000US060730142001,"Block Group 1, Census Tract 142, San Diego County, California",3058,14200,1,14200-1,,,Lemon Grove
1500000US060730142002,"Block Group 2, Census Tract 142, San Diego County, California",1055,14200,2,14200-2,,,Lemon Grove
1500000US060730142003,"Block Group 3, Census Tract 142, San Diego County, California",1443,14200,3,14200-3,,,Lemon Grove
1500000US060730142004,"Block Group 4, Census Tract 142, San Diego County, California",957,14200,4,14200-4,,,Lemon Grove
1500000US060730143001,"Block Group 1, Census Tract 143, San Diego County, California",2607,14300,1,14300-1,,,Lemon Grove
1500000US060730143002,"Block Group 2, Census Tract 143, San Diego County, California",1524,14300,2,14300-2,,,Lemon Grove
1500000US060730144001,"Block Group 1, Census Tract 144, San Diego County, California",2362,14400,1,14400-1,,,Lemon Grove
1500000US060730144002,"Block Group 2, Census Tract 144, San Diego County, California",2050,14400,2,14400-2,,,Lemon Grove
1500000US060730145001,"Block Group 1, Census Tract 145, San Diego County, California",1377,14500,1,14500-1,,,La Mesa
1500000US060730145002,"Block Group 2, Census Tract 145, San Diego County, California",1650,14500,2,14500-2,,,La Mesa
1500000US060730145003,"Block Group 3, Census Tract 145, San Diego County, California",853,14500,3,14500-3,,,La Mesa
1500000US060730146011,"Block Group 1, Census Tract 146.01, San Diego County, California",1975,14601,1,14601-1,,,La Mesa
1500000US060730146012,"Block Group 2, Census Tract 146.01, San Diego County, California",2546,14601,2,14601-2,,,La Mesa
1500000US060730146013,"Block Group 3, Census Tract 146.01, San Diego County, California",333,14601,3,14601-3,,,La Mesa
1500000US060730146021,"Block Group 1, Census Tract 146.02, San Diego County, California",1282,14602,1,14602-1,,,La Mesa
1500000US060730146022,"Block Group 2, Census Tract 146.02, San Diego County, California",2261,14602,2,14602-2,,,La Mesa
1500000US060730146023,"Block Group 3, Census Tract 146.02, San Diego County, California",1902,14602,3,14602-3,,,La Mesa
1500000US060730147001,"Block Group 1, Census Tract 147, San Diego County, California",2269,14700,1,14700-1,,,La Mesa
1500000US060730147002,"Block Group 2, Census Tract 147, San Diego County, California",1429,14700,2,14700-2,,,La Mesa
1500000US060730147003,"Block Group 3, Census Tract 147, San Diego County, California",2621,14700,3,14700-3,San Diego,,La Mesa
1500000US060730147004,"Block Group 4, Census Tract 147, San Diego County, California",1689,14700,4,14700-4,,,La Mesa
1500000US060730148031,"Block Group 1, Census Tract 148.03, San Diego County, California",1742,14803,1,14803-1,,,La Mesa
1500000US060730148032,"Block Group 2, Census Tract 148.03, San Diego County, California",1913,14803,2,14803-2,,,La Mesa
1500000US060730148033,"Block Group 3, Census Tract 148.03, San Diego County, California",1163,14803,3,14803-3,,,La Mesa
1500000US060730148041,"Block Group 1, Census Tract 148.04, San Diego County, California",981,14804,1,14804-1,,,La Mesa
1500000US060730148042,"Block Group 2, Census Tract 148.04, San Diego County, California",2044,14804,2,14804-2,,,La Mesa
1500000US060730148043,"Block Group 3, Census Tract 148.04, San Diego County, California",1087,14804,3,14804-3,,,La Mesa
1500000US060730148051,"Block Group 1, Census Tract 148.05, San Diego County, California",751,14805,1,14805-1,,,La Mesa
1500000US060730148052,"Block Group 2, Census Tract 148.05, San Diego County, California",2302,14805,2,14805-2,,,La Mesa
1500000US060730148053,"Block Group 3, Census Tract 148.05, San Diego County, California",1305,14805,3,14805-3,,,La Mesa
1500000US060730148061,"Block Group 1, Census Tract 148.06, San Diego County, California",1246,14806,1,14806-1,,,La Mesa
1500000US060730148062,"Block Group 2, Census Tract 148.06, San Diego County, California",1532,14806,2,14806-2,,,La Mesa
1500000US060730149011,"Block Group 1, Census Tract 149.01, San Diego County, California",1106,14901,1,14901-1,,,La Mesa
1500000US060730149012,"Block Group 2, Census Tract 149.01, San Diego County, California",1912,14901,2,14901-2,,,La Mesa
1500000US060730149013,"Block Group 3, Census Tract 149.01, San Diego County, California",1068,14901,3,14901-3,,,La Mesa
1500000US060730149021,"Block Group 1, Census Tract 149.02, San Diego County, California",2503,14902,1,14902-1,,,La Mesa
1500000US060730149022,"Block Group 2, Census Tract 149.02, San Diego County, California",673,14902,2,14902-2,,,La Mesa
1500000US060730150001,"Block Group 1, Census Tract 150, San Diego County, California",1828,15000,1,15000-1,,,Lake Murray
1500000US060730150002,"Block Group 2, Census Tract 150, San Diego County, California",3024,15000,2,15000-2,,,Lake Murray
1500000US060730150003,"Block Group 3, Census Tract 150, San Diego County, California",1745,15000,3,15000-3,,,Lake Murray
1500000US060730150004,"Block Group 4, Census Tract 150, San Diego County, California",770,15000,4,15000-4,,,Lake Murray
1500000US060730151001,"Block Group 1, Census Tract 151, San Diego County, California",1065,15100,1,15100-1,,,La Mesa
1500000US060730151002,"Block Group 2, Census Tract 151, San Diego County, California",1863,15100,2,15100-2,,,La Mesa
1500000US060730151003,"Block Group 3, Census Tract 151, San Diego County, California",862,15100,3,15100-3,,,La Mesa
1500000US060730151004,"Block Group 4, Census Tract 151, San Diego County, California",1126,15100,4,15100-4,,,La Mesa
1500000US060730152001,"Block Group 1, Census Tract 152, San Diego County, California",1193,15200,1,15200-1,,,La Mesa
1500000US060730152002,"Block Group 2, Census Tract 152, San Diego County, California",1209,15200,2,15200-2,,,La Mesa
1500000US060730152003,"Block Group 3, Census Tract 152, San Diego County, California",681,15200,3,15200-3,,,La Mesa
1500000US060730152004,"Block Group 4, Census Tract 152, San Diego County, California",690,15200,4,15200-4,,,La Mesa
1500000US060730153011,"Block Group 1, Census Tract 153.01, San Diego County, California",1822,15301,1,15301-1,,,El Cajon
1500000US060730153012,"Block Group 2, Census Tract 153.01, San Diego County, California",1738,15301,2,15301-2,,,El Cajon
1500000US060730153021,"Block Group 1, Census Tract 153.02, San Diego County, California",2944,15302,1,15302-1,,,El Cajon
1500000US060730153022,"Block Group 2, Census Tract 153.02, San Diego County, California",1533,15302,2,15302-2,,,El Cajon
1500000US060730154031,"Block Group 1, Census Tract 154.03, San Diego County, California",1362,15403,1,15403-1,,,El Cajon
1500000US060730154032,"Block Group 2, Census Tract 154.03, San Diego County, California",1257,15403,2,15403-2,,,El Cajon
1500000US060730154041,"Block Group 1, Census Tract 154.04, San Diego County, California",3483,15404,1,15404-1,,,El Cajon
1500000US060730154042,"Block Group 2, Census Tract 154.04, San Diego County, California",929,15404,2,15404-2,,,El Cajon
1500000US060730154043,"Block Group 3, Census Tract 154.04, San Diego County, California",1459,15404,3,15404-3,,,El Cajon
1500000US060730154044,"Block Group 4, Census Tract 154.04, San Diego County, California",1960,15404,4,15404-4,,,El Cajon
1500000US060730154051,"Block Group 1, Census Tract 154.05, San Diego County, California",2601,15405,1,15405-1,,,El Cajon
1500000US060730154052,"Block Group 2, Census Tract 154.05, San Diego County, California",1525,15405,2,15405-2,,,El Cajon
1500000US060730154053,"Block Group 3, Census Tract 154.05, San Diego County, California",1443,15405,3,15405-3,,,El Cajon
1500000US060730154061,"Block Group 1, Census Tract 154.06, San Diego County, California",2468,15406,1,15406-1,,,El Cajon
1500000US060730155011,"Block Group 1, Census Tract 155.01, San Diego County, California",872,15501,1,15501-1,,,Alpine
1500000US060730155012,"Block Group 2, Census Tract 155.01, San Diego County, California",2950,15501,2,15501-2,,,Alpine
1500000US060730155013,"Block Group 3, Census Tract 155.01, San Diego County, California",1358,15501,3,15501-3,,,Alpine
1500000US060730155021,"Block Group 1, Census Tract 155.02, San Diego County, California",1350,15502,1,15502-1,,,Alpine/Jamul
1500000US060730155022,"Block Group 2, Census Tract 155.02, San Diego County, California",1539,15502,2,15502-2,,,Alpine/Jamul
1500000US060730156011,"Block Group 1, Census Tract 156.01, San Diego County, California",2471,15601,1,15601-1,,,El Cajon
1500000US060730156012,"Block Group 2, Census Tract 156.01, San Diego County, California",2376,15601,2,15601-2,,,El Cajon
1500000US060730156013,"Block Group 3, Census Tract 156.01, San Diego County, California",1196,15601,3,15601-3,,,El Cajon
